personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber
930,Kenny,Gattison,5/23/64,Old Dominion,USA,80,930,FALSE,TRUE,FALSE,1986,3,55
200752,Rudy,Gay,8/17/86,Connecticut,USA,80,250,TRUE,TRUE,FALSE,2006,1,8
76797,Ed,Gayda,5/11/27,Washington State,USA,76,210,TRUE,FALSE,FALSE,1950,2,
1845,Andrew,Gaze,7/24/65,Seton Hall,USA,,,,,,-1,-1,-1
1627771,Michael,Gbinije,6/5/92,Syracuse,USA,79,200,TRUE,TRUE,FALSE,2016,2,49
1002,Reggie,Geary,8/31/73,Arizona,USA,74,187,TRUE,FALSE,FALSE,1996,2,56
41011,Martynas,Gecevicius,,,,,,,,,,,
202087,Alonzo,Gee,5/29/87,Alabama,USA,78,225,FALSE,TRUE,FALSE,-1,-1,-1
196294085,Rom,Geffen,,,,,,FALSE,FALSE,FALSE,,,
761,Matt,Geiger,9/10/69,Georgia Tech,USA,,,FALSE,FALSE,TRUE,1992,2,42
101153,Mickael,Gelabale,5/22/83,Real Madrid,France,79,215,FALSE,TRUE,FALSE,2005,2,48
56043,Alessandro,Gentile,,,,,,,,,,,
1904,Devean,George,8/29/77,Augsburg,USA,80,235,FALSE,TRUE,FALSE,1999,1,23
76800,Jack,George,11/13/28,La Salle,USA,75,190,TRUE,FALSE,FALSE,1953,,
1641718,Keyonte,George,,,,,,FALSE,FALSE,FALSE,,,
1642273,Kyshawn,George,,,,,,FALSE,FALSE,FALSE,,,
101239,Otis,George,,,,,,,,,,,
202331,Paul,George,,,,,,FALSE,FALSE,FALSE,,,
76801,Tate,George,5/29/68,Connecticut,USA,77,76801,TRUE,FALSE,FALSE,1990,1,22
1627875,Marcus,Georges-Hunt,3/28/94,Georgia Tech,USA,77,226,TRUE,FALSE,FALSE,-1,-1,-1
76802,Gus,Gerard,7/27/53,Virginia,USA,80,200,FALSE,TRUE,FALSE,1975,3,50
76803,Derrick,Gervin,3/28/63,Texas-San Antonio,USA,80,200,FALSE,TRUE,FALSE,1985,4,90
76804,George,Gervin,4/27/52,Eastern Michigan,USA,79,180,TRUE,FALSE,FALSE,1974,3,40
76805,Gorham,Getchell,8/14/20,Temple,USA,76,205,FALSE,FALSE,TRUE,-1,-1,-1
540,Giachetti,Giachetti,,,,,,,,,,,
40028,Jacopo,Giachetti,,,,,,,,,,,
56030,Jacopo,Giachetti,,,,,,,,,,,
76806,John,Gianelli,6/10/50,Pacific,USA,82,220,FALSE,FALSE,TRUE,1972,2,20
196295499,Theodoros,Giannakopoulos,,,,,,,,,,,
76807,Dick,Gibbs,12/20/48,Texas-El Paso,USA,77,210,FALSE,TRUE,FALSE,1971,3,49
45842,Adam,Gibson,,,,,,,,,,,
200789,Daniel,Gibson,2/27/86,Texas,USA,74,200789,TRUE,FALSE,FALSE,2006,2,42
76808,Dee,Gibson,8/25/23,Western Kentucky,USA,71,175,TRUE,FALSE,FALSE,1948,,
1626780,Jonathan,Gibson,11/8/87,New Mexico State,USA,74,185,TRUE,FALSE,FALSE,-1,-1,-1
76809,Mel,Gibson,12/30/40,Western Carolina,USA,75,76809,TRUE,FALSE,FALSE,1963,2,16
76810,Mike,Gibson,10/27/60,South Carolina Upstate,USA,82,205,FALSE,TRUE,FALSE,1982,2,44
201959,Taj,Gibson,,,,,,FALSE,FALSE,TRUE,,,
76811,Ward,Gibson,12/5/21,Creighton,USA,77,198,FALSE,FALSE,TRUE,-1,-1,-1
201592,J.R.,Giddens,2/13/85,New Mexico,USA,77,215,TRUE,FALSE,FALSE,2008,1,30
1630581,Josh,Giddey,,,,,,FALSE,FALSE,FALSE,,,
43196,Niels,Giffy,,,,,,FALSE,FALSE,FALSE,,,
201821,Trey,Gilder,1/24/85,Northwestern State,USA,81,201821,FALSE,FALSE,FALSE,-22,-22,-22
201636,CJ,Giles,,,,,,,,,,,
1628385,Harry,Giles III,4/22/98,Duke,USA,83,240,FALSE,TRUE,TRUE,2017,1,20
1628983,Shai,Gilgeous-Alexander,,,,,,FALSE,FALSE,FALSE,,,
1630264,Anthony,Gill,,,,,,,,,,,
2109,Eddie,Gill,8/16/78,Weber State,USA,72,190,TRUE,FALSE,FALSE,-1,-1,-1
383,Kendall,Gill,5/25/68,Illinois,USA,77,216,TRUE,FALSE,FALSE,1990,1,5
1630265,Romaro,Gill,10/2/94,Seton Hall,Jamaica,,1630265,FALSE,FALSE,FALSE,-22,-22,-22
76812,Ben,Gillery,9/19/65,Georgetown,USA,84,235,FALSE,FALSE,TRUE,-1,-1,-1
1631221,Collin,Gillespie,,,,,,TRUE,FALSE,FALSE,,,
1630273,Freddie,Gillespie,6/14/97,Baylor,USA,81,245,FALSE,FALSE,TRUE,-1,-1,-1
196295067,Freddie,Gillespie,,,,,,,,,,,
76813,Gene,Gillette,4/4/05,St. Mary's (CA),USA,,,,,,-1,-1,-1
288,Armen,Gilliam,5/28/64,UNLV,USA,81,260,FALSE,TRUE,FALSE,1987,1,2
76815,Herm,Gilliam,5/5/46,Purdue,USA,75,190,TRUE,FALSE,FALSE,1969,1,8
600014,Artis,Gilmore,9/21/48,Jacksonville,USA,86,240,FALSE,FALSE,TRUE,1971,7,117
76817,Walt,Gilmore,2/27/47,Fort Valley State,USA,78,76817,FALSE,TRUE,FALSE,1970,2,25
76818,Chuck,Gilmur,8/13/22,Washington,USA,76,225,FALSE,TRUE,FALSE,-1,-1,-1
1631367,Jacob,Gilyard,7/14/98,Richmond,USA,68,1631367,TRUE,FALSE,FALSE,-22,-22,-22
1938,Manu,Ginobili,7/28/77,Virtus Bologna,Argentina,78,205,TRUE,FALSE,FALSE,1999,2,57
1921,Gordan,Giricek,6/20/77,CSKA Moscow,Croatia,78,220,TRUE,FALSE,FALSE,1999,2,40
201620,James,Gist,,,,,,,,,,,
76819,Jack,Givens,9/21/56,Kentucky,USA,77,76819,FALSE,TRUE,FALSE,1978,1,16
64007,Samme,Givens,,,,,,FALSE,TRUE,FALSE,,,
202148,Mickell,Gladness,7/26/86,Alabama A&M,USA,83,220,FALSE,FALSE,TRUE,-1,-1,-1
76820,George,Glamack,6/7/19,North Carolina,USA,78,225,FALSE,FALSE,TRUE,-1,-1,-1
76821,Gerald,Glass,11/12/67,Mississippi,USA,77,221,FALSE,TRUE,FALSE,1990,1,20
76822,Mike,Glenn,9/10/55,Southern Illinois,USA,74,175,TRUE,FALSE,FALSE,1977,2,23
76823,Norman,Glick,11/10/27,Loyola-Marymount,USA,78,190,FALSE,TRUE,FALSE,-1,-1,-1
196294569,Cam,Gliddon,,,,,,,,,,,
76824,Georgi,Glouchkov,1/10/60,Akademik Varna,Bulgaria,80,235,FALSE,TRUE,FALSE,1985,7,148
196295496,Angus,Glover,,,,,,,,,,,
76825,Clarence,Glover,11/1/47,Western Kentucky,USA,80,210,FALSE,TRUE,FALSE,1971,1,10
1901,Dion,Glover,10/22/78,Georgia Tech,USA,77,225,TRUE,TRUE,FALSE,1999,1,20
2601,Andreas,Glyniadakis,8/26/81,AEK Athens,Greece,85,280,FALSE,FALSE,TRUE,2003,2,58
267625,Andreas,Glyniadakis,,,,,,,,,,,
76826,Mike,Gminski,8/3/59,Duke,USA,83,250,FALSE,FALSE,TRUE,1980,1,7
203497,Rudy,Gobert,,,,,,FALSE,FALSE,FALSE,,,
76827,Dan,Godfread,6/14/67,Evansville,USA,82,250,FALSE,TRUE,FALSE,-1,-1,-1
76828,Tom,Gola,1/13/33,La Salle,USA,78,205,TRUE,FALSE,FALSE,1955,,
1631371,Grant,Golden,1/15/98,Richmond,USA,,1631371,FALSE,FALSE,FALSE,-22,-22,-22
76829,Ben,Goldfaden,9/6/13,George Washington,USA,73,76829,FALSE,FALSE,FALSE,-22,-22,-22
1642884,Vladislav,Goldin,,,,,,,,,,,
924,Anthony,Goldwire,9/6/71,Houston,USA,74,182,TRUE,FALSE,FALSE,1994,2,52
101155,Ryan,Gomes,9/1/82,Providence,USA,79,245,FALSE,TRUE,FALSE,2005,2,50
76830,Glen,Gondrezick,8/30/55,UNLV,USA,78,218,FALSE,TRUE,FALSE,1977,2,26
76831,Grant,Gondrezick,1/19/63,Pepperdine,USA,77,205,TRUE,FALSE,FALSE,1986,4,77
575,Kerem,Gonlum,,,,,,,,,,,
1642864,Hugo,Gonzalez,,,,,,,,,,,
196294536,Hugo,Gonzalez,,,,,,,,,,,
1966938167,Luciano,Gonzalez,,,,,,,,,,,
2400,Drew,Gooden,9/24/81,Kansas,USA,82,250,FALSE,TRUE,FALSE,2002,1,4
76832,Gail,Goodrich,4/23/43,UCLA,USA,73,170,TRUE,FALSE,FALSE,1965,,
1864,Steve,Goodrich,3/18/76,Princeton,USA,82,220,FALSE,FALSE,TRUE,-1,-1,-1
202393,Vernon,Goodridge,,,,,,,,,,,
203462,Archie,Goodwin,8/17/94,Kentucky,USA,77,205,TRUE,FALSE,FALSE,2013,1,29
1629164,Brandon,Goodwin,10/2/95,Florida Gulf Coast,USA,72,180,TRUE,FALSE,FALSE,-1,-1,-1
1641863,Dane,Goodwin,12/28/99,Notre Dame,USA,,1641863,FALSE,FALSE,FALSE,-22,-22,-22
1630692,Jordan,Goodwin,,,,,,TRUE,FALSE,FALSE,,,
76833,Wilfred,Goodwin,12/22/20,St John's Prep HS (NY),USA,74,203,FALSE,TRUE,FALSE,-1,-1,-1
203932,Aaron,Gordon,,,,,,FALSE,FALSE,FALSE,,,
2732,Ben,Gordon,4/4/83,Connecticut,USA,75,205,TRUE,FALSE,FALSE,2004,1,3
204079,Drew,Gordon,7/12/90,New Mexico,USA,81,245,FALSE,TRUE,TRUE,-1,-1,-1
201569,Eric,Gordon,,,,,,FALSE,FALSE,FALSE,,,
9001,Jamont,Gordon,,,,,,,,,,,
76834,Lancaster,Gordon,6/24/62,Louisville,USA,75,185,TRUE,FALSE,FALSE,1984,1,8
76835,Paul,Gordon,4/8/27,Notre Dame,USA,75,76835,FALSE,FALSE,FALSE,-22,-22,-22
514,Boris,Gorenc,,,,,,,,,,,
101162,Marcin,Gortat,2/17/84,RheinEnergie Cologne,Poland,83,240,FALSE,FALSE,TRUE,2005,2,57
1641789,Jazian,Gortman,,,,,,,,,,,
76836,Leo,Gottlieb,11/28/20,DeWitt Clinton HS (NY),USA,71,180,TRUE,FALSE,FALSE,-1,-1,-1
202726,Andrew,Goudelock,12/7/88,College of Charleston,USA,75,200,TRUE,FALSE,FALSE,2011,2,46
43300,Andrew,Goudelock,,,,,,FALSE,FALSE,FALSE,,,
203164,Lance,Goulbourne,,,,,,,,,,,
42824,Chris,Goulding,,,,,,,,,,,
64030,Chris,Goulding,,,,,,,,,,,
76837,Bato,Govedarica,4/17/28,DePaul,USA,71,185,TRUE,FALSE,FALSE,1951,3,24
76838,Joe,Graboski,1/15/30,Tuley HS (IL),USA,80,195,FALSE,TRUE,FALSE,-1,-1,-1
76839,Ricky,Grace,8/20/67,Oklahoma,USA,73,76839,TRUE,FALSE,FALSE,1988,3,67
1631242,Kellan,Grady,9/11/97,Kentucky,USA,,1631242,FALSE,FALSE,FALSE,-22,-22,-22
1628984,Devonte',Graham,2/22/95,Kansas,USA,73,195,TRUE,FALSE,FALSE,2018,2,34
37,Greg,Graham,11/26/70,Indiana,USA,76,174,TRUE,FALSE,FALSE,1993,1,17
101121,Joey,Graham,6/11/82,Oklahoma State,USA,79,230,FALSE,TRUE,FALSE,2005,1,16
76843,Mal,Graham,2/23/45,New York University,USA,73,185,TRUE,FALSE,FALSE,1967,1,11
76841,Orlando,Graham,5/5/65,Auburn-Montgomery,USA,80,220,FALSE,TRUE,FALSE,1988,2,40
76842,Paul,Graham,11/28/67,Ohio,USA,78,200,TRUE,FALSE,FALSE,-1,-1,-1
101211,Stephen,Graham,6/11/82,Oklahoma State,USA,78,101211,TRUE,TRUE,FALSE,-22,-22,-22
1628680,Torian,Graham,,,,,,,,,,,
1626203,Treveon,Graham,10/28/93,Virginia Commonwealth,USA,77,219,TRUE,TRUE,FALSE,-1,-1,-1
76844,Jim,Grandholm,10/4/60,South Florida,USA,84,235,FALSE,FALSE,TRUE,1984,4,76
97,Ronnie,Grandison,7/9/64,New Orleans,USA,78,220,FALSE,TRUE,FALSE,1987,5,100
101122,Danny,Granger,4/20/83,New Mexico,USA,81,222,TRUE,TRUE,FALSE,2005,1,17
76847,Stewart,Granger,10/27/61,Villanova,USA,75,190,TRUE,FALSE,FALSE,1983,1,24
258,Brian,Grant,3/5/72,Xavier,USA,81,254,FALSE,TRUE,TRUE,1994,1,8
76850,Bud,Grant,5/20/27,Minnesota,USA,75,195,FALSE,TRUE,FALSE,1950,4,
202,Gary,Grant,4/21/65,Michigan,USA,,202,FALSE,FALSE,FALSE,1988,1,15
285,Greg,Grant,8/29/66,College of New Jersey,USA,67,140,TRUE,FALSE,FALSE,1989,2,52
265,Harvey,Grant,7/4/65,Oklahoma,USA,81,225,FALSE,TRUE,FALSE,1988,1,12
270,Horace,Grant,7/4/65,Clemson,USA,82,270,FALSE,FALSE,TRUE,1987,1,10
203924,Jerami,Grant,,,,,,FALSE,FALSE,FALSE,,,
1626170,Jerian,Grant,10/9/92,Notre Dame,USA,76,1626170,TRUE,FALSE,FALSE,2015,1,19
76852,Josh,Grant,8/7/67,Utah,USA,81,76852,FALSE,TRUE,FALSE,1993,2,43
1514,Paul,Grant,1/6/74,Wisconsin,USA,84,245,FALSE,FALSE,TRUE,1997,1,20
76853,Travis,Grant,1/1/50,Kentucky State,USA,79,215,FALSE,TRUE,FALSE,1972,1,13
1629055,Donte,Grantham,3/19/95,Clemson,USA,80,215,FALSE,TRUE,FALSE,2018,,
76854,Don,Grate,8/27/23,Ohio State,USA,74,185,TRUE,FALSE,FALSE,-1,-1,-1
76855,Butch,Graves,1/5/62,Yale,USA,75,200,FALSE,TRUE,FALSE,1984,3,68
1962937545,Will,Graves,,,,,,FALSE,FALSE,FALSE,,,
1629755,Hassani,Gravett,7/16/96,South Carolina,USA,74,187,TRUE,FALSE,FALSE,2019,,
201189,Aaron,Gray,12/7/84,Pittsburgh,USA,84,270,FALSE,FALSE,TRUE,2007,2,49
1070,Devin,Gray,5/18/72,Clemson,USA,79,1070,FALSE,FALSE,FALSE,-22,-22,-22
1516,Ed,Gray,9/27/75,California,USA,75,210,TRUE,FALSE,FALSE,1997,1,22
1026,Evric,Gray,12/13/69,UNLV,USA,79,235,FALSE,TRUE,FALSE,-1,-1,-1
76859,Gary,Gray,2/23/45,Oklahoma City,USA,73,185,TRUE,FALSE,FALSE,1967,3,26
1627982,Josh,Gray,9/9/93,Louisiana State,USA,72,180,TRUE,FALSE,FALSE,-1,-1,-1
76860,Leonard,Gray,12/19/51,Long Beach State,USA,80,240,FALSE,TRUE,FALSE,1974,2,26
1630564,RaiQuan,Gray,7/7/99,Florida State,USA,79,269,FALSE,TRUE,FALSE,2021,2,59
1629154,Rob,Gray,,,,,,,,,,,
203160,Steven,Gray,,,,,,,,,,,
76861,Stuart,Gray,5/27/63,UCLA,USA,84,235,FALSE,FALSE,TRUE,1984,2,29
76862,Sylvester,Gray,7/8/67,Memphis,USA,78,230,FALSE,TRUE,FALSE,1988,2,35
76863,Wyndol,Gray,3/20/22,Harvard,USA,73,175,TRUE,FALSE,FALSE,-1,-1,-1
81,Jeff,Grayer,12/17/65,Iowa State,USA,77,210,TRUE,FALSE,FALSE,1988,1,13
76865,Bob,Greacen,9/15/47,Rutgers,USA,79,206,FALSE,TRUE,FALSE,1969,2,17
920,A.C.,Green,10/4/63,Oregon State,USA,81,225,FALSE,TRUE,FALSE,1985,1,23
1631260,AJ,Green,9/27/99,Northern Iowa,USA,77,190,TRUE,FALSE,FALSE,-1,-1,-1
201980,Danny,Green,6/22/87,North Carolina,USA,78,215,TRUE,FALSE,FALSE,2009,2,46
101209,Devin,Green,10/25/82,Hampton,USA,79,212,TRUE,TRUE,FALSE,-1,-1,-1
203110,Draymond,Green,,,,,,FALSE,FALSE,FALSE,,,
203475,Erick,Green,5/9/91,Virginia Tech,USA,76,185,TRUE,FALSE,FALSE,2013,2,46
203629,Garlon,Green,,,,,,,,,,,
101123,Gerald,Green,1/26/86,No College,USA,79,205,TRUE,TRUE,FALSE,2005,1,18
554,Green,Green,,,,,,,,,,,
203210,JaMychal,Green,6/21/90,Alabama,USA,81,227,FALSE,TRUE,TRUE,-1,-1,-1
1630224,Jalen,Green,,,,,,FALSE,FALSE,FALSE,,,
1629750,Javonte,Green,,,,,,FALSE,TRUE,FALSE,,,
201145,Jeff,Green,,,,,,FALSE,TRUE,FALSE,,,
76867,Johnny,Green,12/8/33,Michigan State,USA,77,76867,FALSE,TRUE,FALSE,1959,1,5
1630182,Josh,Green,,,,,,FALSE,FALSE,FALSE,,,
76868,Ken,Green,9/19/59,Texas-Pan American,USA,80,215,FALSE,TRUE,FALSE,1981,2,34
76869,Kenny,Green,10/11/64,Wake Forest,USA,78,210,TRUE,FALSE,FALSE,1985,1,12
600011,Lamar,Green,3/22/47,Morehead State,USA,79,210,FALSE,TRUE,FALSE,1969,3,33
1036,Litterial,Green,3/7/70,Georgia,USA,73,1036,FALSE,FALSE,FALSE,1992,2,39
76872,Luther,Green,11/13/46,Long Island-Brooklyn,USA,79,190,FALSE,TRUE,FALSE,1969,3,41
76873,Mike,Green,8/6/51,Louisiana Tech,USA,82,200,FALSE,FALSE,TRUE,1973,1,4
76874,Rickey,Green,8/18/54,Michigan,USA,72,170,TRUE,FALSE,FALSE,1977,1,16
76875,Sean,Green,2/2/70,Iona,USA,77,210,TRUE,FALSE,FALSE,1991,2,41
76877,Si,Green,8/20/33,Duquesne,USA,74,185,TRUE,FALSE,FALSE,1956,1,1
76876,Sidney,Green,1/4/61,UNLV,USA,81,220,FALSE,TRUE,FALSE,1983,1,5
76878,Steve,Green,10/4/53,Indiana,USA,79,220,FALSE,TRUE,FALSE,1975,2,30
201192,Taurean,Green,11/28/86,Florida,USA,72,177,TRUE,FALSE,FALSE,2007,2,52
76879,Tommy,Green,4/8/56,Southern,USA,74,185,TRUE,FALSE,FALSE,1978,2,35
2584,Willie,Green,7/28/81,Detroit,USA,75,205,TRUE,FALSE,FALSE,2003,2,41
41626,Yaniv,Green,,,,,,,,,,,
505,Brian,Greene,,,,,,,,,,,
201590,Donte,Greene,2/21/88,Syracuse,USA,83,226,FALSE,TRUE,FALSE,2008,1,28
101158,Orien,Greene,2/4/82,Louisiana-Lafayette,USA,76,208,TRUE,FALSE,FALSE,2005,2,53
76880,Jerry,Greenspan,11/22/41,Maryland,USA,77,195,FALSE,TRUE,FALSE,1963,3,24
76881,David,Greenwood,5/27/57,UCLA,USA,81,222,FALSE,TRUE,FALSE,1979,1,2
76882,Hal,Greer,6/26/36,Marshall,USA,74,76882,TRUE,FALSE,FALSE,1958,2,13
2696,Lynn,Greer,10/23/79,Temple,USA,74,175,TRUE,FALSE,FALSE,-1,-1,-1
76883,Gary,Gregor,8/13/45,South Carolina,USA,79,76883,FALSE,TRUE,FALSE,1968,1,8
76884,Claude,Gregory,12/26/58,Wisconsin,USA,80,205,FALSE,TRUE,FALSE,1981,2,41
40011,Kenny,Gregory,,,,,,,,,,,
76885,John,Greig,4/28/61,Oregon,USA,79,215,FALSE,TRUE,FALSE,1982,3,65
76886,Norm,Grekin,6/22/30,La Salle,USA,77,180,FALSE,TRUE,FALSE,1953,3,
76887,Kevin,Grevey,5/12/53,Kentucky,USA,77,76887,TRUE,FALSE,FALSE,1975,1,18
200813,Vincent,Grier,,,,,,,,,,,
1631100,AJ,Griffin,8/25/03,Duke,USA,78,220,FALSE,TRUE,FALSE,2022,1,16
1559,Adrian,Griffin,7/4/74,Seton Hall,USA,77,230,TRUE,TRUE,FALSE,-1,-1,-1
201933,Blake,Griffin,3/16/89,Oklahoma,USA,81,250,FALSE,TRUE,FALSE,2009,1,1
2204,Eddie,Griffin,5/30/82,Seton Hall,USA,81,222,FALSE,TRUE,FALSE,2001,1,7
203547,Eric,Griffin,,,,,,,,,,,
76888,Greg,Griffin,9/6/52,Idaho State,USA,79,190,FALSE,TRUE,FALSE,1977,4,71
76889,Paul,Griffin,1/20/54,Western Michigan,USA,81,205,FALSE,TRUE,FALSE,1976,5,74
200842,Rob,Griffin,,,,,,,,,,,
201981,Taylor,Griffin,4/18/86,Oklahoma,USA,79,201981,FALSE,TRUE,FALSE,2009,2,48
76890,Darrell,Griffith,6/16/58,Louisville,USA,76,190,TRUE,FALSE,FALSE,1980,1,2
76891,Chuck,Grigsby,8/15/28,Dayton,USA,77,190,TRUE,FALSE,FALSE,1952,,
1165,Luis,Grillo,,,,,,,,,,,
561,Grimau,Grimau,,,,,,,,,,,
42561,Roger,Grimau,,,,,,,,,,,
8003,Roger,Grimau,,,,,,,,,,,
1629656,Quentin,Grimes,,,,,,FALSE,FALSE,FALSE,,,
1575,Derek,Grimm,8/3/74,Missouri,USA,81,230,FALSE,TRUE,FALSE,-1,-1,-1
76893,George,Grimshaw,9/24/19,Brown,USA,73,185,TRUE,FALSE,FALSE,-1,-1,-1
76894,Dick,Groat,11/4/30,Duke,USA,71,180,TRUE,FALSE,FALSE,1952,1,3
76895,Bob,Gross,8/3/53,Long Beach State,USA,78,200,FALSE,TRUE,FALSE,1975,2,25
76896,Jerry,Grote,12/28/40,Loyola-Marymount,USA,76,215,TRUE,FALSE,FALSE,1962,4,28
76897,Alex,Groza,10/7/26,Kentucky,USA,79,76897,FALSE,FALSE,FALSE,1949,1,2
101219,Anthony,Grundy,4/15/79,North Carolina State,USA,75,185,TRUE,FALSE,FALSE,-1,-1,-1
201643,Dan,Grunfeld,,,,,,,,,,,
76899,Ernie,Grunfeld,4/24/55,Tennessee,USA,78,210,TRUE,FALSE,FALSE,1977,1,11
27010,Yuezhou,Gu,,,,,,,,,,,
76900,Gene,Guarilia,9/13/37,George Washington,USA,77,220,FALSE,TRUE,FALSE,1959,2,14
76901,Petur,Gudmundsson,10/30/58,Washington,USA,86,260,FALSE,FALSE,TRUE,1981,3,61
1629741,Marko,Guduric,3/8/95,Fenerbahce,Serbia,78,1629741,TRUE,FALSE,FALSE,-22,-22,-22
76902,Richie,Guerin,5/29/32,Iona,USA,76,195,TRUE,FALSE,FALSE,1954,2,17
1631338,Mouhamadou,Gueye,7/6/98,Pittsburgh,USA,,,,,,-1,-1,-1
1631243,Mouhamed,Gueye,11/9/02,Washington State,Senegal,82,1631243,FALSE,TRUE,FALSE,2023,2,39
339,Tom,Gugliotta,12/19/69,North Carolina State,USA,82,250,FALSE,TRUE,FALSE,1992,1,6
76903,Andres,Guibert,10/28/68,Cantera Instituto,Cuba,82,225,FALSE,FALSE,TRUE,-1,-1,-1
76904,Jay,Guidinger,8/18/69,Minnesota-Duluth,USA,82,255,FALSE,FALSE,TRUE,-1,-1,-1
76905,Coulby,Gunther,2/5/23,Boston College,USA,76,190,FALSE,TRUE,FALSE,-1,-1,-1
76906,Dave,Gunther,7/22/37,Iowa,USA,79,190,FALSE,TRUE,FALSE,1959,8,56
1962937727,Kai,Guo,,,,,,,,,,,
27011,Kai,Guo,,,,,,,,,,,
64135,Kai,Guo,,,,,,,,,,,
196295531,Chen,Guohao,,,,,,,,,,,
76907,Al,Guokas,8/7/25,St. Joseph's (PA),USA,77,200,FALSE,TRUE,FALSE,-1,-1,-1
76908,Matt,Guokas,2/25/44,St. Joseph's (PA),USA,78,175,TRUE,FALSE,FALSE,1966,1,9
76909,Matt,Guokas,11/11/15,St. Joseph's (PA),USA,75,76909,FALSE,FALSE,FALSE,-22,-22,-22
203268,Jorge,Gutierrez,12/27/88,California,Mexico,75,189,TRUE,FALSE,FALSE,-1,-1,-1
1629657,Kyle,Guy,8/11/97,Virginia,USA,73,1629657,FALSE,FALSE,FALSE,2019,2,55
2062,A.J.,Guyton,2/12/78,Indiana,USA,74,2062,TRUE,FALSE,FALSE,2000,2,32
2775,Seung-Jin,Ha,8/4/85,Yonsei,South Korea,87,2775,FALSE,FALSE,TRUE,2004,2,46
1629036,Isaac,Haas,,,,,,,,,,,
1629060,Rui,Hachimura,,,,,,FALSE,FALSE,FALSE,,,
56068,Daniel,Hackett,,,,,,,,,,,
76910,Rudy,Hackett,5/10/53,Syracuse,USA,81,76910,FALSE,TRUE,FALSE,1975,3,37
201632,Hamed,Haddadi,5/19/85,Saba Battery,Iran,86,265,FALSE,FALSE,TRUE,-1,-1,-1
76911,Scott,Haffner,2/2/66,Evansville,USA,75,180,TRUE,FALSE,FALSE,1989,2,45
76912,Cliff,Hagan,12/9/31,Kentucky,USA,76,210,FALSE,TRUE,FALSE,1953,3,
76913,Glenn,Hagan,6/25/55,St. Bonaventure,USA,72,170,TRUE,FALSE,FALSE,1978,2,43
1630204,Ashton,Hagans,7/8/99,Kentucky,USA,75,190,TRUE,TRUE,FALSE,-1,-1,-1
196294588,Ashton,Hagans,,,,,,,,,,,
76914,Bob,Hahn,8/25/25,North Carolina State,USA,82,240,FALSE,FALSE,TRUE,-1,-1,-1
196294589,Ori,Hai,,,,,,,,,,,
76915,Al,Hairston,12/11/45,Bowling Green,USA,73,170,TRUE,FALSE,FALSE,1968,5,52
76916,Happy,Hairston,5/31/42,New York University,USA,79,225,FALSE,TRUE,FALSE,1964,4,33
76917,Lindsay,Hairston,12/8/51,Michigan State,USA,79,76917,FALSE,TRUE,FALSE,1975,4,64
201612,Malik,Hairston,2/23/87,Oregon,USA,78,220,TRUE,FALSE,FALSE,2008,2,48
56032,Malik,Hairston,,,,,,,,,,,
203798,PJ,Hairston,12/24/92,North Carolina,USA,78,230,TRUE,TRUE,FALSE,2014,1,26
2409,Marcus,Haislip,12/22/80,Tennessee,USA,82,230,FALSE,TRUE,FALSE,2002,1,13
40064,Marcus,Haislip,,,,,,,,,,,
577,Marcus,Haislip,,,,,,,,,,,
76918,Chuck,Halbert,2/27/19,West Texas A&M,USA,81,225,FALSE,FALSE,TRUE,-1,-1,-1
76919,Harvey,Halbrook,1/30/33,Oregon State,USA,87,76919,FALSE,FALSE,TRUE,-22,-22,-22
76920,Bruce,Hale,8/30/18,Santa Clara,USA,73,170,TRUE,FALSE,FALSE,-1,-1,-1
917,Jack,Haley,1/27/64,UCLA,USA,82,240,FALSE,TRUE,FALSE,1987,4,79
1630169,Tyrese,Haliburton,,,,,,FALSE,FALSE,FALSE,,,
76922,Shaler,Halimon,3/30/45,Utah State,USA,77,199,TRUE,FALSE,FALSE,1968,1,14
1628985,Devon,Hall,7/7/95,Virginia,USA,77,1628985,TRUE,FALSE,FALSE,2018,2,53
1629743,Donta,Hall,8/7/97,Alabama,USA,82,230,FALSE,FALSE,TRUE,-1,-1,-1
1631160,Jordan,Hall,1/14/02,St. Joseph's (PA),USA,79,215,TRUE,FALSE,FALSE,-1,-1,-1
1630221,Josh,Hall,10/8/00,,USA,81,190,FALSE,TRUE,FALSE,-1,-1,-1
200837,Mike,Hall,6/5/84,George Washington,USA,80,200837,FALSE,TRUE,FALSE,-22,-22,-22
1641790,PJ,Hall,,,,,,,,,,,
1629788,Tyler,Hall,3/25/97,Montana State,USA,77,209,TRUE,FALSE,FALSE,-1,-1,-1
76923,Jeff,Halliburton,7/3/49,Drake,USA,77,193,TRUE,FALSE,FALSE,1971,3,39
267621,Yotam,Halperin,,,,,,,,,,,
572,Yotam,Halperin,,,,,,,,,,,
201183,Adam,Haluska,,,,,,,,,,,
1032,Darvin,Ham,7/23/73,Texas Tech,USA,79,240,TRUE,TRUE,FALSE,-1,-1,-1
984,Steve,Hamer,11/13/73,Tennessee,USA,84,245,FALSE,FALSE,TRUE,1996,2,38
1628174,Alex,Hamilton,,,,,,,,,,,
201266,Brian,Hamilton,,,,,,,,,,,
201646,Brian,Hamilton,,,,,,,,,,,
